11:24:03.141 logback [http-nio-8080-exec-3] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/images/favicon-16x16.png] in DispatcherServlet with name 'dispatcherServlet'
11:24:04.914 logback [http-nio-8080-exec-2] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/images/favicon-32x32.png] in DispatcherServlet with name 'dispatcherServlet'
11:24:04.919 logback [http-nio-8080-exec-5] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/images/favicon-16x16.png] in DispatcherServlet with name 'dispatcherServlet'
11:24:07.234 logback [http-nio-8080-exec-9] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/images/favicon-32x32.png] in DispatcherServlet with name 'dispatcherServlet'
11:24:07.240 logback [http-nio-8080-exec-4] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/images/favicon-16x16.png] in DispatcherServlet with name 'dispatcherServlet'
11:24:15.142 logback [http-nio-8080-exec-10] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
11:24:29.723 logback [RMI TCP Connection(2)-127.0.0.1] INFO  o.s.b.a.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin - Application shutdown requested.
11:24:29.723 logback [RMI TCP Connection(2)-127.0.0.1] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Closing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@333291e3: startup date [Mon Sep 03 11:23:24 CST 2018]; root of context hierarchy
11:24:29.726 logback [RMI TCP Connection(2)-127.0.0.1] INFO  o.s.j.e.a.AnnotationMBeanExporter - Unregistering JMX-exposed beans on shutdown
11:24:29.727 logback [RMI TCP Connection(2)-127.0.0.1] INFO  o.s.j.e.a.AnnotationMBeanExporter - Unregistering JMX-exposed beans
11:24:29.736 logback [RMI TCP Connection(2)-127.0.0.1] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
11:25:41.817 logback [main] INFO  c.e.server.ServerApplicationTests - Starting ServerApplicationTests on VDICIM50109479C with PID 13252 (started by 50109479c in H:\sourcecode\opReserve\server)
11:25:41.819 logback [main] INFO  c.e.server.ServerApplicationTests - No active profile set, falling back to default profiles: default
