10:46:14.146 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.148 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.225 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.225 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.225 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.275 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.281 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.299 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.301 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.302 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.313 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.313 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.313 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.317 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.317 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.317 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.317 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.330 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.330 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.347 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.347 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.444 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.444 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.453 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.464 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.465 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.465 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.465 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.465 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.499 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.499 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.514 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.514 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.515 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.530 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.538 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.538 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.542 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.543 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.543 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.593 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.594 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.615 logback [main] WARN  s.d.s.r.o.OperationImplicitParameterReader - Coercing to be of type string. This may not even be a scalar type in actuality
10:46:14.641 logback [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
10:46:14.683 logback [main] INFO  o.a.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
10:46:14.724 logback [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
10:46:14.732 logback [main] INFO  com.example.server.ServerApplication - Started ServerApplication in 10.41 seconds (JVM running for 11.974)
10:46:31.722 logback [http-nio-8080-exec-10] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
10:46:31.722 logback [http-nio-8080-exec-10] INFO  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
10:46:31.767 logback [http-nio-8080-exec-10] INFO  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 45 ms
10:46:31.799 logback [http-nio-8080-exec-9] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/images/favicon-32x32.png] in DispatcherServlet with name 'dispatcherServlet'
10:46:31.878 logback [http-nio-8080-exec-8] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/images/favicon-16x16.png] in DispatcherServlet with name 'dispatcherServlet'
10:46:35.714 logback [http-nio-8080-exec-4] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/images/favicon-32x32.png] in DispatcherServlet with name 'dispatcherServlet'
10:46:35.719 logback [http-nio-8080-exec-3] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/images/favicon-16x16.png] in DispatcherServlet with name 'dispatcherServlet'
10:46:37.153 logback [http-nio-8080-exec-2] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/images/favicon-32x32.png] in DispatcherServlet with name 'dispatcherServlet'
10:46:37.159 logback [http-nio-8080-exec-1] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/images/favicon-16x16.png] in DispatcherServlet with name 'dispatcherServlet'
10:46:57.702 logback [http-nio-8080-exec-9] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
10:46:57.820 logback [http-nio-8080-exec-9] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [org/springframework/jdbc/support/sql-error-codes.xml]
10:46:57.866 logback [http-nio-8080-exec-9] INFO  o.s.j.support.SQLErrorCodesFactory - SQLErrorCodes loaded: [DB2, Derby, H2, HDB, HSQL, Informix, MS-SQL, MySQL, Oracle, PostgreSQL, Sybase]
10:46:57.875 logback [http-nio-8080-exec-9] ERROR c.e.s.core.configurer.WebConfigurer - 接口 [/rockOpcapacityinfo/getCapacityInfo] 出现异常，方法：com.example.server.controller.RockOpcapacityinfoController.getCapacityInfo，异常摘要：
### Error querying database.  Cause: java.sql.SQLException: sql injection violation, syntax error: syntax error, error in :'HERE empid = ?) AND date = ?) AND a',expect RPAREN, actual RPAREN empid : SELECT * FROM  rock_opcapacityinfo WHERE empid = ?) AND date = ?) AND area = ?)
### The error may exist in file [D:\ideaWS\server\target\classes\mapper\RockOpcapacityinfoMapper.xml]
### The error may involve com.example.server.dao.RockOpcapacityinfoMapper.getCapacityInfo
### The error occurred while executing a query
### SQL: SELECT * FROM  rock_opcapacityinfo WHERE empid = ?) AND date = ?) AND area = ?)
### Cause: java.sql.SQLException: sql injection violation, syntax error: syntax error, error in :'HERE empid = ?) AND date = ?) AND a',expect RPAREN, actual RPAREN empid : SELECT * FROM  rock_opcapacityinfo WHERE empid = ?) AND date = ?) AND area = ?)
; uncategorized SQLException; SQL state [null]; error code [0]; sql injection violation, syntax error: syntax error, error in :'HERE empid = ?) AND date = ?) AND a',expect RPAREN, actual RPAREN empid : SELECT * FROM  rock_opcapacityinfo WHERE empid = ?) AND date = ?) AND area = ?); nested exception is java.sql.SQLException: sql injection violation, syntax error: syntax error, error in :'HERE empid = ?) AND date = ?) AND a',expect RPAREN, actual RPAREN empid : SELECT * FROM  rock_opcapacityinfo WHERE empid = ?) AND date = ?) AND area = ?)
org.springframework.jdbc.UncategorizedSQLException: 
### Error querying database.  Cause: java.sql.SQLException: sql injection violation, syntax error: syntax error, error in :'HERE empid = ?) AND date = ?) AND a',expect RPAREN, actual RPAREN empid : SELECT * FROM  rock_opcapacityinfo WHERE empid = ?) AND date = ?) AND area = ?)
### The error may exist in file [D:\ideaWS\server\target\classes\mapper\RockOpcapacityinfoMapper.xml]
### The error may involve com.example.server.dao.RockOpcapacityinfoMapper.getCapacityInfo
### The error occurred while executing a query
### SQL: SELECT * FROM  rock_opcapacityinfo WHERE empid = ?) AND date = ?) AND area = ?)
### Cause: java.sql.SQLException: sql injection violation, syntax error: syntax error, error in :'HERE empid = ?) AND date = ?) AND a',expect RPAREN, actual RPAREN empid : SELECT * FROM  rock_opcapacityinfo WHERE empid = ?) AND date = ?) AND area = ?)
